idx,t,volume,area_px,max_deform_mm,mean_deform_mm
502,25.18531560897827,18506.125,49191,0.5962051928043366,0.376209557056427
503,25.239380598068237,18053.9765625,48926,0.5962103009223938,0.3690057694911957
504,25.289982557296753,17727.677734375,48268,0.5961872529983521,0.36727598309516907
505,25.337280750274658,17266.466796875,47690,0.5961814785003662,0.36205634474754333
506,25.389665365219116,17188.291015625,47447,0.5962083339691162,0.3622629642486572
507,25.43938446044922,16998.0546875,47187,0.5960720932483673,0.3602274954319
508,25.490930557250977,16629.013671875,46564,0.5953543442487716,0.35712167620658875
509,25.53924298286438,16143.4501953125,45707,0.5961296308040619,0.3531942665576935
510,25.59021782875061,16058.431640625,45848,0.5957613873481751,0.350253701210022
511,25.639971017837524,16196.0458984375,45947,0.595945725440979,0.35249409079551697
512,25.690135717391968,15887.279296875,45457,0.5959178018569946,0.34950128197669983
513,25.737924575805664,16020.529296875,45644,0.5959285914897918,0.3509887158870697
514,25.791544914245605,15756.00390625,45365,0.5960063529014588,0.34731629490852356
515,25.838730335235596,15487.9658203125,45213,0.5953736758232117,0.34255558252334595
516,25.890957832336426,16029.966796875,45785,0.5958782434463501,0.3501139283180237
517,25.940775632858276,16032.74609375,45810,0.5960369229316711,0.3499835431575775
518,25.991522312164307,15485.2109375,44996,0.5959578037261963,0.34414640069007874
519,26.041343688964844,15449.5703125,44974,0.5960300463438034,0.34352225065231323
520,26.09221386909485,15316.8271484375,44436,0.5957224160432816,0.3446941077709198
521,26.139378309249878,15027.830078125,44401,0.594850480556488,0.33845701813697815
522,26.191854000091553,15184.5234375,44558,0.595883526802063,0.3407810926437378
523,26.24272131919861,15027.291015625,44254,0.5959948015213012,0.339569091796875
524,26.29169225692749,14846.5146484375,43875,0.5957864022254944,0.3383820950984955
525,26.339152812957764,14408.583984375,43394,0.5937360042333603,0.332040935754776
526,26.39177680015564,13585.3935546875,42029,0.5887654852867127,0.3232385516166687
527,26.4432430267334,13585.9345703125,41875,0.589499626159668,0.32444024085998535
528,26.492227792739868,12685.669921875,40581,0.5767032146453855,0.3126012086868286
529,26.542860746383667,12041.65234375,39231,0.5443265080451966,0.30694228410720825
530,26.593104362487793,11820.1513671875,38915,0.5450613820552825,0.30374279618263245
531,26.63973879814148,13200.7841796875,41110,0.5747153276205063,0.3211088478565216
532,26.693373441696167,14730.30859375,43278,0.5954847401380539,0.34036481380462646
533,26.742597341537476,15549.265625,44397,0.5955055618286133,0.3502323627471924
534,26.79430079460144,16711.982421875,46704,0.5960672014951706,0.35782763361930847
